date,time,abbreviation_canton_and_fl,ncumul_tested,ncumul_conf,new_hosp,current_hosp,current_icu,current_vent,ncumul_released,ncumul_deceased,source,current_isolated,current_quarantined,current_quarantined_riskareatravel,current_quarantined_total,ncumul_ICF
2020-05-03,,FR,,1122,,,,,,,https://www.covid19.admin.ch/en/overview,,,,,
2020-05-04,,FR,,1126,,,,,,,https://www.covid19.admin.ch/en/overview,,,,,
2020-05-05,,FR,,1130,,,,,,,https://www.covid19.admin.ch/en/overview,,,,,
2020-05-06,,FR,,1133,,,,,,,https://www.covid19.admin.ch/en/overview,,,,,
2020-05-07,,FR,,1138,,,,,,,https://www.covid19.admin.ch/en/overview,,,,,
2020-05-08,,FR,,1144,,,,,,,https://www.covid19.admin.ch/en/overview,,,,,
2020-05-09,,FR,,1151,,,,,,,https://www.covid19.admin.ch/en/overview,,,,,
2020-05-10,,FR,,1152,,,,,,,https://www.covid19.admin.ch/en/overview,,,,,
2020-05-11,,FR,,1157,,,,,,,https://www.covid19.admin.ch/en/overview,,,,,
2020-05-12,,FR,,1157,,,,,,,https://www.covid19.admin.ch/en/overview,,,,,
2020-05-13,,FR,,1158,,,,,,,https://www.covid19.admin.ch/en/overview,,,,,
2020-05-14,,FR,,1159,,,,,,,https://www.covid19.admin.ch/en/overview,,,,,
2020-05-15,,FR,,1160,,,,,,,https://www.covid19.admin.ch/en/overview,,,,,
2020-05-16,,FR,,1160,,,,,,,https://www.covid19.admin.ch/en/overview,,,,,
2020-05-17,,FR,,1160,,,,,,,https://www.covid19.admin.ch/en/overview,,,,,
2020-05-18,,FR,,1163,,,,,,,https://www.covid19.admin.ch/en/overview,,,,,
2020-05-19,,FR,,1165,,,,,,,https://www.covid19.admin.ch/en/overview,,,,,
2020-05-20,,FR,,1165,,,,,,,https://www.covid19.admin.ch/en/overview,,,,,
2020-05-21,,FR,,1167,,,,,,,https://www.covid19.admin.ch/en/overview,,,,,
2020-05-22,,FR,,1168,,,,,,,https://www.covid19.admin.ch/en/overview,,,,,
2020-05-23,,FR,,1168,,,,,,,https://www.covid19.admin.ch/en/overview,,,,,
2020-05-24,,FR,,1170,,,,,,,https://www.covid19.admin.ch/en/overview,,,,,
2020-05-25,,FR,,1170,,,,,,,https://www.covid19.admin.ch/en/overview,,,,,
2020-05-26,,FR,,1170,,,,,,,https://www.covid19.admin.ch/en/overview,,,,,
2020-05-27,,FR,,1171,,,,,,,https://www.covid19.admin.ch/en/overview,,,,,
2020-05-28,,FR,,1172,,,,,,,https://www.covid19.admin.ch/en/overview,,,,,
2020-05-29,,FR,,1172,,,,,,,https://www.covid19.admin.ch/en/overview,,,,,
2020-05-30,,FR,,1173,,,,,,,https://www.covid19.admin.ch/en/overview,,,,,
2020-05-31,,FR,,1173,,,,,,,https://www.covid19.admin.ch/en/overview,,,,,
2020-06-01,,FR,,1173,,,,,,,https://www.covid19.admin.ch/en/overview,,,,,
2020-06-02,,FR,,1174,,,,,,,https://www.covid19.admin.ch/en/overview,,,,,
2020-06-03,,FR,,1178,,,,,,,https://www.covid19.admin.ch/en/overview,,,,,
2020-06-04,,FR,,1180,,,,,,,https://www.covid19.admin.ch/en/overview,,,,,
2020-06-05,,FR,,1182,,,,,,,https://www.covid19.admin.ch/en/overview,,,,,
2020-06-06,,FR,,1184,,,,,,,https://www.covid19.admin.ch/en/overview,,,,,
2020-06-07,,FR,,1185,,,,,,,https://www.covid19.admin.ch/en/overview,,,,,
2020-06-08,,FR,,1185,,,,,,,https://www.covid19.admin.ch/en/overview,,,,,
